Date,SP500,SP500_%Change
1998/2/10,1019.01,0.818212399
1998/2/11,1020.01,0.098134464
1998/2/12,1024.14,0.404897991
1998/2/13,1020.09,-0.395453747
1998/2/17,1022.76,0.261741611
1998/2/18,1032.08,0.911259729
1998/2/19,1028.28,-0.368188513
1998/2/20,1034.21,0.576691174
1998/2/23,1038.14,0.380000193
1998/2/24,1030.56,-0.730152003
1998/2/25,1042.9,1.197407235
1998/2/26,1048.67,0.553264934
1998/2/27,1049.34,0.063890452
1998/3/2,1047.7,-0.156288715
1998/3/3,1052.02,0.412331774
1998/3/4,1047.33,-0.445809015
1998/3/5,1035.05,-1.172505323
1998/3/6,1055.69,1.994106565
1998/3/9,1052.31,-0.320169747
1998/3/10,1064.25,1.134646635
1998/3/11,1068.47,0.396523373
1998/3/12,1069.92,0.135708069
1998/3/13,1068.61,-0.122439061
1998/3/16,1079.27,0.997557575
1998/3/17,1080.45,0.10933316
1998/3/18,1085.52,0.469248924
1998/3/19,1089.74,0.388753777
1998/3/20,1099.16,0.864426377
1998/3/23,1095.55,-0.328432621
1998/3/24,1105.65,0.921911369
1998/3/25,1101.93,-0.33645367
1998/3/26,1100.8,-0.102547349
1998/3/27,1095.44,-0.486918605
1998/3/30,1093.55,-0.172533411
1998/3/31,1101.75,0.749851401
1998/4/1,1108.15,0.580894032
1998/4/2,1120.01,1.070252222
1998/4/3,1122.7,0.240176427
1998/4/6,1121.38,-0.117573706
1998/4/7,1109.54,-1.055841909
1998/4/8,1101.65,-0.711105503
1998/4/9,1110.67,0.818771842
1998/4/13,1109.69,-0.088235029
1998/4/14,1115.75,0.54609846
1998/4/15,1119.32,0.31996415
1998/4/16,1108.17,-0.996140514
1998/4/17,1122.72,1.312975446
1998/4/20,1123.65,0.082834545
1998/4/21,1126.67,0.268766965
1998/4/22,1130.54,0.343490108
1998/4/23,1119.58,-0.969448228
1998/4/24,1107.9,-1.043248361
1998/4/27,1086.54,-1.927971839
1998/4/28,1085.11,-0.131610433
1998/4/29,1094.63,0.877330409
1998/4/30,1111.75,1.563998794
1998/5/1,1121,0.832021588
1998/5/4,1122.07,0.095450491
1998/5/5,1115.5,-0.585524967
1998/5/6,1104.92,-0.948453608
1998/5/7,1095.14,-0.885131955
1998/5/8,1108.14,1.187062841
1998/5/11,1106.64,-0.135361958
1998/5/12,1115.79,0.826827152
1998/5/13,1118.86,0.27514138
1998/5/14,1117.37,-0.133171264
1998/5/15,1108.73,-0.773244315
1998/5/18,1105.82,-0.262462457
1998/5/19,1109.52,0.334593333
1998/5/20,1119.06,0.859831278
1998/5/21,1114.64,-0.394974353
1998/5/22,1110.47,-0.374111821
1998/5/26,1094.02,-1.481354742
1998/5/27,1092.23,-0.163616753
1998/5/28,1097.6,0.491654688
1998/5/29,1090.82,-0.61771137
1998/6/1,1090.98,0.014667865
1998/6/2,1093.22,0.205319988
1998/6/3,1082.73,-0.959550685
1998/6/4,1094.83,1.117545464
1998/6/5,1113.86,1.738169396
1998/6/8,1115.72,0.166986874
1998/6/9,1118.41,0.241099918
1998/6/10,1112.28,-0.548099534
1998/6/11,1094.58,-1.591325925
1998/6/12,1098.84,0.389190374
1998/6/15,1077.01,-1.986640457
1998/6/16,1087.59,0.982349282
1998/6/17,1107.11,1.794793994
1998/6/18,1106.37,-0.066840693
1998/6/19,1100.65,-0.517006065
1998/6/22,1103.21,0.232589833
1998/6/23,1119.49,1.475693658
1998/6/24,1132.88,1.196080358
1998/6/25,1129.28,-0.317774168
1998/6/26,1133.2,0.347123831
1998/6/29,1138.49,0.466819626
1998/6/30,1133.84,-0.408435735
1998/7/1,1148.56,1.298243138
1998/7/2,1146.42,-0.186320262
1998/7/6,1157.33,0.951658206
1998/7/7,1154.66,-0.230703429
1998/7/8,1166.38,1.015017408
1998/7/9,1158.56,-0.670450454
1998/7/10,1164.33,0.49803204
1998/7/13,1165.19,0.073862221
1998/7/14,1177.58,1.063345892
1998/7/15,1174.81,-0.23522818
1998/7/16,1183.99,0.78140295
1998/7/17,1186.75,0.233110077
1998/7/20,1184.1,-0.223298926
1998/7/21,1165.07,-1.607127776
1998/7/22,1164.08,-0.084973435
1998/7/23,1139.75,-2.090062539
1998/7/24,1140.8,0.092125466
1998/7/27,1147.27,0.567145863
1998/7/28,1130.24,-1.484393386
1998/7/29,1125.21,-0.445038222
1998/7/30,1142.95,1.576594591
1998/7/31,1120.67,-1.949341616
1998/8/3,1112.44,-0.734382111
1998/8/4,1072.12,-3.62446514
1998/8/5,1081.43,0.868372943
1998/8/6,1089.63,0.758255273
1998/8/7,1089.45,-0.016519369
1998/8/10,1083.14,-0.579191335
1998/8/11,1068.98,-1.307310228
1998/8/12,1084.22,1.425658104
1998/8/13,1074.91,-0.858681817
1998/8/14,1062.75,-1.131257501
1998/8/17,1083.67,1.968478005
1998/8/18,1101.2,1.61765113
1998/8/19,1098.06,-0.28514348
1998/8/20,1091.6,-0.588310293
1998/8/21,1081.24,-0.949065592
1998/8/24,1088.14,0.638156191
1998/8/25,1092.85,0.432848714
1998/8/26,1084.19,-0.79242348
1998/8/27,1042.59,-3.836965845
1998/8/28,1027.14,-1.481886456
1998/8/31,957.28,-6.80140974
1998/9/1,994.26,3.863028581
1998/9/2,990.47,-0.381188019
1998/9/3,982.26,-0.828899411
1998/9/4,973.89,-0.852116548
1998/9/8,1023.46,5.089897216
1998/9/9,1006.2,-1.686436207
1998/9/10,980.19,-2.584973166
1998/9/11,1009.06,2.945347331
1998/9/14,1029.72,2.047450102
1998/9/15,1037.68,0.773025677
1998/9/16,1045.48,0.751676818
1998/9/17,1018.87,-2.545242377
1998/9/18,1020.09,0.119740497
1998/9/21,1023.89,0.372516151
1998/9/22,1029.63,0.560607096
1998/9/23,1066.09,3.541077863
1998/9/24,1042.72,-2.192122616
1998/9/25,1044.75,0.194683136
1998/9/28,1048.69,0.377123714
1998/9/29,1049.02,0.031467831
1998/9/30,1017.01,-3.05141942
1998/10/1,986.39,-3.010786521
1998/10/2,1002.6,1.643366214
1998/10/5,988.56,-1.400359066
1998/10/6,984.59,-0.401594238
1998/10/7,970.68,-1.412770798
1998/10/8,959.44,-1.157951127
1998/10/9,984.39,2.600475277
1998/10/12,997.71,1.353122238
1998/10/13,994.8,-0.29166792
1998/10/14,1005.53,1.078608766
1998/10/15,1047.49,4.172923732
1998/10/16,1056.42,0.852514105
1998/10/19,1062.39,0.565116147
1998/10/20,1063.93,0.144956184
1998/10/21,1069.92,0.563006965
1998/10/22,1078.48,0.800059818
1998/10/23,1070.67,-0.724167347
1998/10/26,1072.32,0.154109109
1998/10/27,1065.34,-0.650925097
1998/10/28,1068.09,0.258133554
1998/10/29,1085.93,1.670271232
1998/10/30,1098.67,1.173187959
1998/11/2,1111.6,1.176877497
1998/11/3,1110.84,-0.068369917
1998/11/4,1118.67,0.704871989
1998/11/5,1133.85,1.356968543
1998/11/6,1141.01,0.631476827
1998/11/9,1130.2,-0.947406245
1998/11/10,1128.26,-0.171651035
1998/11/11,1120.97,-0.646127666
1998/11/12,1117.69,-0.292603727
1998/11/13,1125.72,0.718446081
1998/11/16,1135.87,0.901645169
1998/11/17,1139.32,0.303731941
1998/11/18,1144.48,0.452901731
1998/11/19,1152.61,0.71036628
1998/11/20,1163.55,0.94915019
1998/11/23,1188.21,2.119376047
1998/11/24,1182.99,-0.439316282
1998/11/25,1186.87,0.327982485
1998/11/27,1192.33,0.460033534
1998/11/30,1163.63,-2.407051739
1998/12/1,1175.28,1.00117735
1998/12/2,1171.25,-0.342897012
1998/12/3,1150.14,-1.802347919
1998/12/4,1176.74,2.312761925
1998/12/7,1187.7,0.931386712
1998/12/8,1181.38,-0.532120906
1998/12/9,1183.49,0.178604683
1998/12/10,1165.02,-1.560638451
1998/12/11,1166.46,0.123603028
1998/12/14,1141.2,-2.165526465
1998/12/15,1162.83,1.895373291
1998/12/16,1161.94,-0.076537413
1998/12/17,1179.98,1.552575865
1998/12/18,1188.03,0.682214953
1998/12/21,1202.84,1.246601517
1998/12/22,1203.57,0.060689701
1998/12/23,1228.54,2.074661216
1998/12/24,1226.27,-0.184772169
1998/12/28,1225.49,-0.063607525
1998/12/29,1241.81,1.331712213
1998/12/30,1231.93,-0.795612855
1998/12/31,1229.23,-0.219168297
1999/1/4,1228.1,-0.091927467
1999/1/5,1244.78,1.358195587
1999/1/6,1272.34,2.214045855
1999/1/7,1269.73,-0.205133848
1999/1/8,1275.09,0.42213699
1999/1/11,1263.88,-0.879153628
1999/1/12,1239.51,-1.928189385
1999/1/13,1234.4,-0.412259683
1999/1/14,1212.19,-1.799254699
1999/1/15,1243.26,2.563129542
1999/1/19,1252,0.702990525
1999/1/20,1256.62,0.369009585
1999/1/21,1235.16,-1.707755726
1999/1/22,1225.19,-0.807182875
1999/1/25,1233.98,0.717439744
1999/1/26,1252.31,1.485437365
1999/1/27,1243.17,-0.729851235
1999/1/28,1265.37,1.785757378
1999/1/29,1279.64,1.12773339
1999/2/1,1273,-0.518895939
1999/2/2,1261.99,-0.864886096
1999/2/3,1272.07,0.7987385
1999/2/4,1248.49,-1.853671575
1999/2/5,1239.4,-0.72807952
1999/2/8,1243.77,0.352589963
1999/2/9,1216.14,-2.221471816
1999/2/10,1223.55,0.60930485
1999/2/11,1254.04,2.491929222
1999/2/12,1230.13,-1.906637747
1999/2/16,1241.87,0.954370676
1999/2/17,1224.03,-1.436543277
1999/2/18,1237.28,1.082489808
1999/2/19,1239.22,0.156795552
1999/2/22,1272.14,2.65650974
1999/2/23,1271.18,-0.075463392
1999/2/24,1253.41,-1.397913749
1999/2/25,1245.02,-0.669373948
1999/2/26,1238.33,-0.537340766
1999/3/1,1236.16,-0.175236003
1999/3/2,1225.5,-0.862347916
1999/3/3,1227.7,0.179518564
1999/3/4,1246.64,1.542722163
1999/3/5,1275.47,2.312616313
1999/3/8,1282.73,0.569201941
1999/3/9,1279.84,-0.225300726
1999/3/10,1286.84,0.546943368
1999/3/11,1297.68,0.842373566
1999/3/12,1294.59,-0.238117255
1999/3/15,1307.26,0.978688233
1999/3/16,1306.38,-0.067316372
1999/3/17,1297.82,-0.655245794
1999/3/18,1316.55,1.443189348
1999/3/19,1299.29,-1.311002241
1999/3/22,1297.01,-0.175480455
1999/3/23,1262.14,-2.688491222
1999/3/24,1268.59,0.51103681
1999/3/25,1289.99,1.686912241
1999/3/26,1282.8,-0.557368662
1999/3/29,1310.17,2.133613969
1999/3/30,1300.75,-0.718990665
1999/3/31,1286.37,-1.105516048
1999/4/1,1293.72,0.571375265
1999/4/5,1321.12,2.117923507
1999/4/6,1317.89,-0.244489524
1999/4/7,1326.89,0.682909803
1999/4/8,1343.98,1.287974135
1999/4/9,1348.35,0.325153648
1999/4/12,1358.64,0.763154967
1999/4/13,1349.82,-0.64917859
1999/4/14,1328.44,-1.583914892
1999/4/15,1322.86,-0.420041552
1999/4/16,1319,-0.291792026
1999/4/19,1289.48,-2.238059136
1999/4/20,1306.17,1.294320191
1999/4/21,1336.12,2.292963397
1999/4/22,1358.82,1.698949196
1999/4/23,1356.85,-0.144978732
1999/4/26,1360.04,0.235103364
1999/4/27,1362.8,0.202935208
1999/4/28,1350.91,-0.872468447
1999/4/29,1342.83,-0.598115344
1999/4/30,1335.18,-0.569692366
1999/5/3,1354.63,1.456732426
1999/5/4,1332,-1.670566871
1999/5/5,1347.31,1.149399399
1999/5/6,1332.05,-1.132627235
1999/5/7,1345,0.972185729
1999/5/10,1340.3,-0.349442379
1999/5/11,1355.61,1.142281579
1999/5/12,1364,0.618909568
1999/5/13,1367.56,0.260997067
1999/5/14,1337.8,-2.176138524
1999/5/17,1339.49,0.126326805
1999/5/18,1333.32,-0.460623073
1999/5/19,1344.23,0.818258183
1999/5/20,1338.83,-0.401716968
1999/5/21,1330.29,-0.637870379
1999/5/24,1306.65,-1.777056131
1999/5/25,1284.4,-1.702827842
1999/5/26,1304.76,1.585175958
1999/5/27,1281.41,-1.789601153
1999/5/28,1301.84,1.594337488
1999/6/1,1294.26,-0.582252811
1999/6/2,1294.81,0.042495326
1999/6/3,1299.54,0.365304562
1999/6/4,1327.75,2.170768118
1999/6/7,1334.52,0.509885144
1999/6/8,1317.33,-1.288103588
1999/6/9,1318.64,0.099443571
1999/6/10,1302.82,-1.199720925
1999/6/11,1293.64,-0.704625351
1999/6/14,1294,0.027828453
1999/6/15,1301.16,0.553323029
1999/6/16,1330.41,2.247994098
1999/6/17,1339.9,0.713313941
1999/6/18,1342.84,0.21941936
1999/6/21,1349,0.45872926
1999/6/22,1335.88,-0.972572276
1999/6/23,1333.06,-0.211096805
1999/6/24,1315.78,-1.296265734
1999/6/25,1315.31,-0.035720257
1999/6/28,1331.35,1.21948438
1999/6/29,1351.45,1.509745747
1999/6/30,1372.71,1.573125162
1999/7/1,1380.96,0.60100094
1999/7/2,1391.22,0.742961418
1999/7/6,1388.12,-0.222826009
1999/7/7,1395.86,0.557588681
1999/7/8,1394.42,-0.103162208
1999/7/9,1403.28,0.635389624
1999/7/12,1399.1,-0.297873553
1999/7/13,1393.56,-0.395968837
1999/7/14,1398.17,0.330807428
1999/7/15,1409.62,0.818927598
1999/7/16,1418.78,0.649820519
1999/7/19,1407.65,-0.784476804
1999/7/20,1377.1,-2.170283806
1999/7/21,1379.29,0.159029845
1999/7/22,1360.97,-1.328219591
1999/7/23,1356.94,-0.296112332
1999/7/26,1347.76,-0.676522175
1999/7/27,1362.84,1.118893572
1999/7/28,1365.4,0.187843034
1999/7/29,1341.03,-1.78482496
1999/7/30,1328.72,-0.917951127
1999/8/2,1328.05,-0.050424469
1999/8/3,1322.18,-0.442001431
1999/8/4,1305.33,-1.274410443
1999/8/5,1313.71,0.641983253
1999/8/6,1300.29,-1.021534433
1999/8/9,1297.8,-0.191495743
1999/8/10,1281.43,-1.261365388
1999/8/11,1301.93,1.599775251
1999/8/12,1298.16,-0.2895701
1999/8/13,1327.68,2.273987798
1999/8/16,1330.77,0.232736804
1999/8/17,1344.16,1.006184389
1999/8/18,1332.84,-0.842161647
1999/8/19,1323.59,-0.694006783
1999/8/20,1336.61,0.983688302
1999/8/23,1360.22,1.76640905
1999/8/24,1363.5,0.241137463
1999/8/25,1381.79,1.341400807
1999/8/26,1362.01,-1.431476563
1999/8/27,1348.27,-1.008803166
1999/8/30,1324.02,-1.79860117
1999/8/31,1320.41,-0.272654492
1999/9/1,1331.07,0.807324998
1999/9/2,1319.11,-0.898525247
1999/9/3,1357.24,2.890585319
1999/9/7,1350.45,-0.50027998
1999/9/8,1344.15,-0.466511163
1999/9/9,1347.66,0.26113157
1999/9/10,1351.66,0.296810768
1999/9/13,1344.13,-0.55709276
1999/9/14,1336.29,-0.583276915
1999/9/15,1317.97,-1.370959896
1999/9/16,1318.48,0.038695873
1999/9/17,1335.42,1.284812815
1999/9/20,1335.53,0.008237109
1999/9/21,1307.58,-2.092802109
1999/9/22,1310.51,0.224078068
1999/9/23,1280.41,-2.296815743
1999/9/24,1277.36,-0.23820495
1999/9/27,1283.31,0.465804472
1999/9/28,1282.2,-0.086495079
1999/9/29,1268.37,-1.078614881
1999/9/30,1282.71,1.130584924
1999/10/1,1282.81,0.007795994
1999/10/4,1304.6,1.69861476
1999/10/5,1301.35,-0.249118504
1999/10/6,1325.4,1.848080839
1999/10/7,1317.64,-0.585483628
1999/10/8,1336.02,1.394918187
1999/10/11,1335.21,-0.060627835
1999/10/12,1313.04,-1.660412969
1999/10/13,1285.55,-2.093614818
1999/10/14,1283.42,-0.165687838
1999/10/15,1247.41,-2.805784544
1999/10/18,1254.13,0.53871622
1999/10/19,1261.32,0.573305798
1999/10/20,1289.43,2.228617639
1999/10/21,1283.61,-0.45136223
1999/10/22,1301.65,1.405411301
1999/10/25,1293.63,-0.616141052
1999/10/26,1281.91,-0.905977753
1999/10/27,1296.71,1.154527229
1999/10/28,1342.44,3.526617362
1999/10/29,1362.93,1.526325199
1999/11/1,1354.12,-0.646401503
1999/11/2,1347.74,-0.471154698
1999/11/3,1354.93,0.533485687
1999/11/4,1362.64,0.569033087
1999/11/5,1370.23,0.557006986
1999/11/8,1377.01,0.494807441
1999/11/9,1365.28,-0.851845666
1999/11/10,1373.46,0.599144498
1999/11/11,1381.46,0.582470549
1999/11/12,1396.06,1.056852895
1999/11/15,1394.39,-0.119622366
1999/11/16,1420.07,1.841665531
1999/11/17,1410.71,-0.659122438
1999/11/18,1424.94,1.008711925
1999/11/19,1422,-0.206324477
1999/11/22,1420.94,-0.074542897
1999/11/23,1404.64,-1.147127958
1999/11/24,1417.08,0.885636177
1999/11/26,1416.62,-0.032461117
1999/11/29,1407.83,-0.620491028
1999/11/30,1388.91,-1.343912262
1999/12/1,1397.72,0.634310358
1999/12/2,1409.04,0.809890393
1999/12/3,1433.3,1.721739624
1999/12/6,1423.33,-0.695597572
1999/12/7,1409.17,-0.994850105
1999/12/8,1403.88,-0.375398284
1999/12/9,1408.11,0.301307804
1999/12/10,1417.04,0.634183409
1999/12/13,1415.22,-0.128436741
1999/12/14,1403.17,-0.851457724
1999/12/15,1413.32,0.723362102
1999/12/16,1418.78,0.386324399
1999/12/17,1421.03,0.158586955
1999/12/20,1418.09,-0.206892184
1999/12/21,1433.43,1.081736702
1999/12/22,1436.13,0.18835939
1999/12/23,1458.34,1.546517377
1999/12/27,1457.1,-0.085028183
1999/12/28,1457.66,0.038432503
1999/12/29,1463.46,0.397898001
1999/12/30,1464.47,0.069014527
1999/12/31,1469.25,0.326397946
2000/1/3,1455.22,-0.954908967
2000/1/4,1399.42,-3.834471764
2000/1/5,1402.11,0.192222492
2000/1/6,1403.45,0.095570248
2000/1/7,1441.47,2.709038441
2000/1/10,1457.6,1.11899658
2000/1/11,1438.56,-1.306256861
2000/1/12,1432.25,-0.438633078
2000/1/13,1449.68,1.216966312
2000/1/14,1465.15,1.067132057
2000/1/18,1455.14,-0.683206498
2000/1/19,1455.9,0.052228652
2000/1/20,1445.57,-0.709526753
2000/1/21,1441.36,-0.2912346
2000/1/24,1401.53,-2.76336238
2000/1/25,1410.03,0.606480061
2000/1/26,1404.09,-0.421267633
2000/1/27,1398.56,-0.393849397
2000/1/28,1360.16,-2.745681272
2000/1/31,1394.46,2.521762146
2000/2/1,1409.28,1.062776989
2000/2/2,1409.12,-0.011353315
2000/2/3,1424.97,1.124815488
2000/2/4,1424.37,-0.04210615
2000/2/7,1424.24,-0.009126842
2000/2/8,1441.72,1.227321238
2000/2/9,1411.7,-2.082235108
2000/2/10,1416.83,0.363391655
2000/2/11,1387.12,-2.096934706
2000/2/14,1389.94,0.203298922
2000/2/15,1402.05,0.87126063
2000/2/16,1387.67,-1.025641026
2000/2/17,1388.26,0.042517313
2000/2/18,1346.09,-3.037615432
2000/2/22,1352.17,0.451678565
2000/2/23,1360.69,0.630098286
2000/2/24,1353.43,-0.53355283
2000/2/25,1333.36,-1.482899005
2000/2/28,1348.05,1.101727965
2000/2/29,1366.42,1.362709098
2000/3/1,1379.19,0.93455892
2000/3/2,1381.76,0.186341258
2000/3/3,1409.17,1.983701945
2000/3/6,1391.28,-1.269541645
2000/3/7,1355.62,-2.563107354
2000/3/8,1366.7,0.817338192
2000/3/9,1401.69,2.560181459
2000/3/10,1395.07,-0.472287025
2000/3/13,1383.62,-0.820747346
2000/3/14,1359.15,-1.768549168
2000/3/15,1392.15,2.427988081
2000/3/16,1458.47,4.76385447
2000/3/17,1464.47,0.411390018
2000/3/20,1456.63,-0.535347259
2000/3/21,1493.87,2.556586093
2000/3/22,1500.64,0.453185351
2000/3/23,1527.35,1.77990724
2000/3/24,1527.46,0.007202017
2000/3/27,1523.86,-0.235685386
2000/3/28,1507.73,-1.058496187
2000/3/29,1508.52,0.052396649
2000/3/30,1487.92,-1.365576857
2000/3/31,1498.58,0.716436368
2000/4/3,1505.97,0.4931335
2000/4/4,1494.73,-0.746362809
2000/4/5,1487.37,-0.49239662
2000/4/6,1501.34,0.939241749
2000/4/7,1516.35,0.999773536
2000/4/10,1504.46,-0.784119761
2000/4/11,1500.59,-0.257235154
2000/4/12,1467.17,-2.227123998
2000/4/13,1440.51,-1.817103676
2000/4/14,1356.56,-5.8277971
2000/4/17,1401.44,3.308368226
2000/4/18,1441.61,2.866337481
2000/4/19,1427.47,-0.980847802
2000/4/20,1434.54,0.495281862
2000/4/24,1429.86,-0.326236982
2000/4/25,1477.44,3.327598506
2000/4/26,1460.99,-1.113412389
2000/4/27,1464.92,0.268995681
2000/4/28,1452.43,-0.852606286
2000/5/1,1468.25,1.089209119
2000/5/2,1446.29,-1.495658096
2000/5/3,1415.1,-2.156552282
2000/5/4,1409.57,-0.390785104
2000/5/5,1432.63,1.635959903
2000/5/8,1424.17,-0.590522326
2000/5/9,1412.14,-0.844702528
2000/5/10,1383.05,-2.059994052
2000/5/11,1407.81,1.790246195
2000/5/12,1420.96,0.934074911
2000/5/15,1452.36,2.209773674
2000/5/16,1466.04,0.941915228
2000/5/17,1447.8,-1.244167963
2000/5/18,1437.21,-0.731454621
2000/5/19,1406.95,-2.105468234
2000/5/22,1400.72,-0.442801805
2000/5/23,1373.86,-1.917585242
2000/5/24,1399.05,1.833520155
2000/5/25,1381.52,-1.252993102
2000/5/26,1378.02,-0.253344143
2000/5/30,1422.45,3.224191231
2000/5/31,1420.6,-0.130057296
2000/6/1,1448.81,1.985780656
2000/6/2,1477.26,1.963680538
2000/6/5,1467.63,-0.651882539
2000/6/6,1457.84,-0.667061862
2000/6/7,1471.36,0.92739944
2000/6/8,1461.67,-0.65857438
2000/6/9,1456.95,-0.322918306
2000/6/12,1446,-0.751570061
2000/6/13,1469.44,1.621023513
2000/6/14,1470.54,0.074858449
2000/6/15,1478.73,0.556938268
2000/6/16,1464.46,-0.965017278
2000/6/19,1486,1.470849323
2000/6/20,1475.95,-0.676312248
2000/6/21,1479.13,0.215454453
2000/6/22,1452.18,-1.822016996
2000/6/23,1441.48,-0.736823259
2000/6/26,1455.31,0.959430585
2000/6/27,1450.55,-0.32707808
2000/6/28,1454.82,0.294371101
2000/6/29,1442.39,-0.854401232
2000/6/30,1454.6,0.846511692
2000/7/3,1469.54,1.027086484
2000/7/5,1446.23,-1.586210651
2000/7/6,1456.67,0.72187688
2000/7/7,1478.9,1.526083464
2000/7/10,1475.62,-0.221786463
2000/7/11,1480.88,0.356460335
2000/7/12,1492.92,0.81303009
2000/7/13,1495.84,0.195589851
2000/7/14,1509.98,0.945288266
2000/7/17,1510.49,0.033775282
2000/7/18,1493.74,-1.108911678
2000/7/19,1481.96,-0.788624526
2000/7/20,1495.57,0.918378364
2000/7/21,1480.19,-1.028370454
2000/7/24,1464.29,-1.074186422
2000/7/25,1474.47,0.695217477
2000/7/26,1452.42,-1.495452603
2000/7/27,1449.62,-0.192781702
2000/7/28,1419.89,-2.0508823
2000/7/31,1430.83,0.77048222
2000/8/1,1438.1,0.508096699
2000/8/2,1438.7,0.041721716
2000/8/3,1452.56,0.963369709
2000/8/4,1462.93,0.71391199
2000/8/7,1479.32,1.120354357
2000/8/8,1482.8,0.23524322
2000/8/9,1472.87,-0.669678986
2000/8/10,1460.25,-0.856830542
2000/8/11,1471.84,0.793699709
2000/8/14,1491.56,1.339819546
2000/8/15,1484.43,-0.478023009
2000/8/16,1479.85,-0.308535936
2000/8/17,1496.07,1.096057033
2000/8/18,1491.72,-0.290761796
2000/8/21,1499.48,0.520204864
2000/8/22,1498.13,-0.090031211
2000/8/23,1505.97,0.523319071
2000/8/24,1508.31,0.155381581
2000/8/25,1506.45,-0.123316825
2000/8/28,1514.09,0.507152577
2000/8/29,1509.84,-0.280696656
2000/8/30,1502.59,-0.480183331
2000/8/31,1517.68,1.004265967
2000/9/1,1520.77,0.203600232
2000/9/5,1507.08,-0.900201871
2000/9/6,1492.25,-0.984022082
2000/9/7,1502.51,0.687552354
2000/9/8,1494.5,-0.533107933
2000/9/11,1489.26,-0.350618936
2000/9/12,1481.99,-0.488161906
2000/9/13,1484.91,0.197032369
2000/9/14,1480.87,-0.272070361
2000/9/15,1465.81,-1.016969754
2000/9/18,1444.51,-1.453121482
2000/9/19,1459.9,1.065413185
2000/9/20,1451.34,-0.58634153
2000/9/21,1449.05,-0.157785219
2000/9/22,1448.72,-0.022773541
2000/9/25,1439.03,-0.66886631
2000/9/26,1427.21,-0.821386628
2000/9/27,1426.57,-0.044842735
2000/9/28,1458.29,2.223515145
2000/9/29,1436.51,-1.493530093
2000/10/2,1436.23,-0.019491685
2000/10/3,1426.46,-0.680253163
2000/10/4,1434.32,0.551014399
2000/10/5,1436.28,0.13665012
2000/10/6,1408.99,-1.900047345
2000/10/9,1402.03,-0.493970859
2000/10/10,1387.02,-1.070590501
2000/10/11,1364.59,-1.617136018
2000/10/12,1329.78,-2.550949369
2000/10/13,1374.17,3.33814616
2000/10/16,1374.62,0.03274704
2000/10/17,1349.97,-1.793222854
2000/10/18,1342.13,-0.580753646
2000/10/19,1388.76,3.47432812
2000/10/20,1396.93,0.588294594
2000/10/23,1395.78,-0.082323381
2000/10/24,1398.13,0.168364642
2000/10/25,1364.9,-2.376746082
